variable,category,subcommunity,community,prop,min_ci,max_ci
A14_METRO,Non-metropolitan,C2_2,C2,0.07835820895522388,0.06514477644772272,0.09398231114950602
A14_METRO,Metropolitan,C2_3,C2,0.6521739130434783,0.5986338167394526,0.7021258161619327
A14_METRO,Non-metropolitan,C2_3,C2,0.18012422360248448,0.1419988203240924,0.22579215541381215
A14_METRO,,C2_3,C2,0.16770186335403728,0.13086493432718485,0.2123742346432597
A14_METRO,Metropolitan,C2_4,C2,0.5825426944971537,0.5399899809271053,0.6239007164108578
A14_METRO,Non-metropolitan,C2_4,C2,0.25996204933586337,0.22434613949513565,0.2990521774415927
A14_METRO,,C2_4,C2,0.15749525616698293,0.12888692881479213,0.19106086728860294
A14_METRO,Metropolitan,C2_5,C2,0.6956521739130435,0.6333742930530483,0.7515016229516319
A14_METRO,,C2_5,C2,0.16521739130434782,0.12280028125384804,0.21863426247147713
A14_METRO,Non-metropolitan,C2_5,C2,0.1391304347826087,0.1003061617455484,0.18981159317915275
A14_METRO,Metropolitan,C2_6,C2,0.7196531791907514,0.6701109754634996,0.7643713731194018
A14_METRO,,C2_6,C2,0.14450867052023122,0.11136138802688889,0.18546323202973103
A14_METRO,Non-metropolitan,C2_6,C2,0.13583815028901733,0.10371215413984694,0.17596184689376368
A14_METRO,Metropolitan,C2_9,C2,0.6699507389162561,0.6026328586287375,0.7309557425037232
A14_METRO,,C2_9,C2,0.24630541871921183,0.1921103855057392,0.309924021499428
A14_METRO,Non-metropolitan,C2_9,C2,0.08374384236453201,0.052940897222736816,0.13000876087312008
A14_METRO,Metropolitan,C3_1,C3,0.4931506849315068,0.45001521264842986,0.5363883724542504
A14_METRO,,C3_1,C3,0.4227005870841487,0.380602139193877,0.4659526069649417
A14_METRO,Non-metropolitan,C3_1,C3,0.08414872798434442,0.06307141884080572,0.11143196239334474
A14_METRO,,C3_2,C3,0.8554913294797688,0.795374086684112,0.9001636148521782
A14_METRO,Metropolitan,C3_2,C3,0.12716763005780346,0.08549928232801371,0.1850343477680723
A14_METRO,Non-metropolitan,C3_2,C3,0.017341040462427744,0.0059146456907766265,0.04973741807702461
A14_METRO,,C4_0,C4,0.9796954314720813,0.9648473359090868,0.9883475986751791
A14_METRO,Metropolitan,C4_0,C4,0.018612521150592216,0.010424018546268734,0.03301880724130228
A14_METRO,Non-metropolitan,C4_0,C4,0.001692047377326565,0.00029874269429985487,0.009521686811639205
A14_METRO,Metropolitan,C4_15,C4,0.6046511627906976,0.4557879659331908,0.7363489380154359
A14_METRO,,C4_15,C4,0.27906976744186046,0.16746451821827157,0.42691312900129397
A14_METRO,Non-metropolitan,C4_15,C4,0.11627906976744186,0.050703529948620846,0.24479448890641395
A1_PPOV,mean,C1_0,C1,13.04252358490566,12.54545518247913,13.539591987332193
A1_PPOV,mean,C1_1,C1,13.76005089058524,13.091851801104568,14.428249980065914
A1_PPOV,mean,C1_2,C1,13.321100440176068,12.947927260350395,13.69427362000174
A1_PPOV,mean,C1_3,C1,13.863642638036811,13.362383674500299,14.364901601573324
A1_PPOV,mean,C2_0,C2,25.849653794940075,24.796063474095753,26.903244115784396
A1_PPOV,mean,C2_1,C2,24.70331651045422,23.948634224918372,25.457998795990065
A1_PPOV,mean,C2_10,C2,25.76813333333333,23.514296046188658,28.021970620478005
A1_PPOV,mean,C2_2,C2,25.949654867256637,25.09324128396724,26.806068450546032
A1_PPOV,mean,C2_3,C2,27.11835820895522,25.35462818632244,28.882088231588003
A1_PPOV,mean,C2_4,C2,24.91768018018018,23.654099871757154,26.181260488603208
A1_PPOV,mean,C2_5,C2,24.059531250000003,22.069148676087984,26.04991382391202
A1_PPOV,mean,C2_6,C2,27.487871621621622,25.843077301318406,29.132665941924838
A1_PPOV,mean,C2_9,C2,27.112352941176468,24.61754176470207,29.607164117650864
A1_PPOV,mean,C3_1,C3,18.662338983050844,17.238722898505802,20.085955067595886
A1_PPOV,mean,C3_2,C3,14.4596,9.90730903516453,19.01189096483547
A1_PPOV,mean,C4_0,C4,6.926666666666667,3.2243072586320247,10.629026074701308
A1_PPOV,mean,C4_15,C4,8.39741935483871,5.50143763597831,11.293401073699112
A17_UNEMPLOY,mean,C1_0,C1,5.360659694288013,5.159194966541906,5.5621244220341195
A17_UNEMPLOY,mean,C1_1,C1,5.660892388451444,5.371215764903143,5.950569011999745
A17_UNEMPLOY,mean,C1_2,C1,5.463452822414503,5.309176527189896,5.61772911763911
A17_UNEMPLOY,mean,C1_3,C1,5.569066455696202,5.359966113558571,5.7781667978338325
A17_UNEMPLOY,mean,C2_0,C2,10.591034482758621,10.046831731972194,11.135237233545048
A17_UNEMPLOY,mean,C2_1,C2,10.437336244541486,10.057928040114616,10.816744448968356
A17_UNEMPLOY,mean,C2_10,C2,11.534666666666666,10.361939368233234,12.707393965100099
A17_UNEMPLOY,mean,C2_2,C2,10.89830659536542,10.457523548194397,11.339089642536445
A17_UNEMPLOY,mean,C2_3,C2,10.559923664122136,9.680860595322175,11.438986732922098
A17_UNEMPLOY,mean,C2_4,C2,9.935990888382687,9.302407060795382,10.569574715969992
A17_UNEMPLOY,mean,C2_5,C2,10.274074074074074,9.269022013620173,11.279126134527974
A17_UNEMPLOY,mean,C2_6,C2,11.68527397260274,10.787937010908275,12.582610934297206
A17_UNEMPLOY,mean,C2_9,C2,10.797385620915033,9.611579940484782,11.983191301345284
A17_UNEMPLOY,mean,C3_1,C3,6.581506849315069,6.062641506599379,7.100372192030759
A17_UNEMPLOY,mean,C3_2,C3,5.312,3.8137290263774046,6.810270973622596
A17_UNEMPLOY,mean,C4_0,C4,4.554545454545455,2.8521303067224597,6.25696060236845
A17_UNEMPLOY,mean,C4_15,C4,5.083333333333333,3.593096637381416,6.57357002928525
A27_PM25,mean,C1_0,C1,49.757075471698116,48.64367611834717,50.87047482504906
A27_PM25,mean,C1_1,C1,50.56488549618321,49.01054727408294,52.11922371828348
A27_PM25,mean,C1_2,C1,50.9139655862345,50.11591690848917,51.712014263979825
A27_PM25,mean,C1_3,C1,51.16104294478528,50.0168812135585,52.30520467601206
A27_PM25,mean,C2_0,C2,81.96271637816245,80.73597652875051,83.1894562275744
A27_PM25,mean,C2_1,C2,78.65730741540676,77.50445059915764,79.81016423165589
A27_PM25,mean,C2_10,C2,81.7748344370861,78.892399694425,84.6572691797472
A27_PM25,mean,C2_2,C2,84.19274977895668,83.22302906568018,85.16247049223318
A27_PM25,mean,C2_3,C2,83.56343283582089,81.5853026576253,85.54156301401648
A27_PM25,mean,C2_4,C2,79.13513513513513,77.58996499398094,80.68030527628932
A27_PM25,mean,C2_5,C2,80.89583333333333,78.27123531776789,83.52043134889877
A27_PM25,mean,C2_6,C2,85.55405405405405,83.89307324970304,87.21503485840506
A27_PM25,mean,C2_9,C2,84.6470588235294,82.29673443068195,86.99738321637686
A27_PM25,mean,C3_1,C3,72.52203389830508,70.14016325099385,74.90390454561631
A27_PM25,mean,C3_2,C3,66.12,57.02529023516052,75.21470976483948
A27_PM25,mean,C4_0,C4,57.25,45.33236333678679,69.16763666321322
A27_PM25,mean,C4_15,C4,54.38709677419355,46.59801271493879,62.17618083344831
A10_CRD_OBESITY,mean,C1_0,C1,39.02397798742138,38.77356009911408,39.274395875728686
A10_CRD_OBESITY,mean,C1_1,C1,39.036259541984734,38.696964552620365,39.3755545313491
A10_CRD_OBESITY,mean,C1_2,C1,38.91232492997199,38.73071957299985,39.09393028694412
A10_CRD_OBESITY,mean,C1_3,C1,39.258512269938656,39.010745998354366,39.506278541522946
A10_CRD_OBESITY,mean,C2_0,C2,47.013315579227694,46.55776838674566,47.46886277170973
A10_CRD_OBESITY,mean,C2_1,C2,46.74726224783861,46.42350602443741,47.07101847123982
A10_CRD_OBESITY,mean,C2_10,C2,47.16622516556291,46.212816373460456,48.11963395766537
A10_CRD_OBESITY,mean,C2_2,C2,47.41273209549072,47.05306452784975,47.77239966313169
A10_CRD_OBESITY,mean,C2_3,C2,47.17388059701493,46.46486347441282,47.882897719617034
A10_CRD_OBESITY,mean,C2_4,C2,45.45968468468468,44.89713682194038,46.022232547428985
A10_CRD_OBESITY,mean,C2_5,C2,46.39427083333334,45.52502014252631,47.263521524140366
A10_CRD_OBESITY,mean,C2_6,C2,47.8929054054054,47.22343198288567,48.56237882792513
A10_CRD_OBESITY,mean,C2_9,C2,47.452287581699345,46.47497964652917,48.42959551686952
A10_CRD_OBESITY,mean,C3_1,C3,42.740338983050854,42.07366845085484,43.40700951524687
A10_CRD_OBESITY,mean,C3_2,C3,39.432,36.699112367525274,42.16488763247473
A10_CRD_OBESITY,mean,C4_0,C4,33.96666666666666,31.07947357309014,36.85385976024318
A10_CRD_OBESITY,mean,C4_15,C4,36.34516129032258,34.74790672380535,37.94241585683981
A12_CRD_CSMOKING,mean,C1_0,C1,18.634591194968554,18.365037519182884,18.904144870754223
A12_CRD_CSMOKING,mean,C1_1,C1,18.63562340966921,18.28603458838487,18.985212230953554
A12_CRD_CSMOKING,mean,C1_2,C1,18.46922769107643,18.27157939401751,18.66687598813535
A12_CRD_CSMOKING,mean,C1_3,C1,18.68650306748466,18.418314476607836,18.954691658361487
A12_CRD_CSMOKING,mean,C2_0,C2,22.970039946737682,22.528504191641268,23.411575701834096
A12_CRD_CSMOKING,mean,C2_1,C2,23.424855907780984,23.10875228165281,23.74095953390916
A12_CRD_CSMOKING,mean,C2_10,C2,23.537086092715235,22.589767024098585,24.484405161331885
A12_CRD_CSMOKING,mean,C2_2,C2,23.565605658709107,23.206466015147996,23.924745302270217
A12_CRD_CSMOKING,mean,C2_3,C2,23.497014925373133,22.841272152406454,24.152757698339812
A12_CRD_CSMOKING,mean,C2_4,C2,23.212612612612617,22.66949355237473,23.755731672850505
A12_CRD_CSMOKING,mean,C2_5,C2,22.728125000000002,21.842277615085575,23.61397238491443
A12_CRD_CSMOKING,mean,C2_6,C2,24.07871621621622,23.389452740213482,24.767979692218955
A12_CRD_CSMOKING,mean,C2_9,C2,23.887581699346406,22.875895343626514,24.899268055066297
A12_CRD_CSMOKING,mean,C3_1,C3,20.652203389830508,20.001217004093142,21.303189775567873
A12_CRD_CSMOKING,mean,C3_2,C3,17.6,15.334977097981863,19.86502290201814
A12_CRD_CSMOKING,mean,C4_0,C4,13.541666666666666,11.135057058092645,15.948276275240687
A12_CRD_CSMOKING,mean,C4_15,C4,15.832258064516127,14.050077455835767,17.614438673196485
